gene_id,gene_name
ensg00000253469,ctc-264o10.1
ensg00000145934,tenm2
ensg00000254365,ctb-180c19.1
ensg00000254297,ctc-286n12.1
ensg00000253527,ctb-105l4.2
ensg00000254187,ctb-78f1.1
ensg00000253357,ctb-78f1.2
ensg00000253660,ctc-353g13.1
ensg00000253947,ctb-77h17.1
ensg00000253065,snora40
ensg00000253925,ctb-178m22.1
ensg00000279739,ctb-105n12.2
ensg00000253978,ctb-178m22.2
ensg00000113645,wwc1
ensg00000113643,rars
ensg00000188573,fbll1
ensg00000120137,pank3
ensg00000253861,slc2a3p1
ensg00000199035,mir103a1
ensg00000283612,mir103b1
ensg00000233913,rpl10p9
ensg00000254192,ctc-558o2.2
ensg00000184347,slit3
ensg00000254042,ctc-558o2.1
ensg00000207739,mir218-2
ensg00000202345,y_rna
ensg00000248965,ctb-174d11.2
ensg00000279752,ctb-174d11.3
ensg00000248222,ctb-174d11.1
ensg00000207619,mir585
ensg00000206614,rnu6-477p
ensg00000040275,spdl1
ensg00000134516,dock2
ensg00000253269,ctb-37a13.1
ensg00000204767,fam196b
ensg00000263831,mir378e
ensg00000168269,foxi1
ensg00000253219,krt18p41
ensg00000249601,linc01187
ensg00000234511,c5orf58
ensg00000043462,lcp2
ensg00000250274,ctb-114c7.4
ensg00000235172,linc01366
ensg00000182132,kcnip1
ensg00000145936,kcnmb1
ensg00000253647,ctd-2270f17.1
ensg00000253858,ctb-147c13.1
ensg00000253591,ctc-265n9.1
ensg00000253348,ctc-455f18.1
ensg00000094755,gabrp
ensg00000204764,ranbp17
ensg00000244501,rn7sl623p
ensg00000253966,ctc-455f18.3
ensg00000253213,rp11-546b8.3
ensg00000275038,rp11-546b8.6
ensg00000164438,tlx3
ensg00000213393,rp11-546b8.1
ensg00000265740,rn7sl339p
ensg00000254256,rpsap71
ensg00000206909,snora70
ensg00000254012,rpl10p8
ensg00000264249,mir3912
ensg00000181163,npm1
ensg00000156427,fgf18
ensg00000253110,ctb-78h18.1
ensg00000185662,smim23
ensg00000072803,fbxw11
ensg00000072786,stk10
ensg00000214360,efcab9
ensg00000168246,ubtd2
ensg00000212529,snora57
ensg00000253218,klf3p1
ensg00000174705,sh3pxd2b
ensg00000254299,ctb-54i1.1
ensg00000280318,ctb-79e8.4
ensg00000214357,neurl1b
ensg00000253683,ctb-79e8.3
ensg00000265160,mir5003
ensg00000253445,ctb-79e8.2
ensg00000253295,rp11-779o18.1
ensg00000213386,rp11-779o18.2
ensg00000253736,rp11-779o18.3
ensg00000120129,dusp1
ensg00000206741,y_rna
ensg00000270243,rp11-779o18.4
ensg00000253628,rp11-536n17.1
ensg00000113719,ergic1
ensg00000204758,ctc-308k20.1
ensg00000254295,ctc-308k20.2
ensg00000037241,rpl26l1
ensg00000253785,ctc-308k20.3
ensg00000113732,atp6v0e1
ensg00000254328,ctc-308k20.4
ensg00000212402,snora74b
ensg00000207210,y_rna
ensg00000164463,crebrf
ensg00000253439,cdc42p5
ensg00000253172,ctc-209h22.3
ensg00000113734,bnip1
ensg00000254200,rpl7ap33
ensg00000183072,nkx2-5
ensg00000201277,y_rna
ensg00000252169,rna5sp200
ensg00000113739,stc2
ensg00000274994,mir8056
ensg00000199219,rnu6-500p
ensg00000253968,ctb-32h22.1
ensg00000253141,ctb-164n12.1
ensg00000253768,ctb-33o18.1
ensg00000254164,ctb-33o18.2
ensg00000253955,ctb-33o18.3
ensg00000145919,bod1
ensg00000253959,ctb-43e15.1
ensg00000253428,ctb-43e15.2
ensg00000253686,linc01484
ensg00000254211,linc01485
ensg00000113742,cpeb4
ensg00000185056,c5orf47
ensg00000253109,rpl12p22
ensg00000170091,hmp19
ensg00000253244,rp11-619l12.3
ensg00000253447,rp11-619l12.4
ensg00000254011,ctc-229l21.1
ensg00000249722,ctc-430j12.2
ensg00000249306,linc01411
ensg00000213376,gapdhp71
ensg00000249031,sumo2p6
ensg00000250256,rp11-267a15.3
ensg00000248929,higd1ap3
ensg00000120149,msx2
ensg00000251670,ctd-2532k18.1
ensg00000266890,mir4634
ensg00000251144,ctd-2532k18.2
ensg00000204754,ctc-281m20.1
ensg00000251122,nifkp2
ensg00000248293,ctc-281m20.3
ensg00000249403,ctc-281m20.4
ensg00000248355,arl2bpp6
ensg00000184845,drd1
ensg00000164466,sfxn1
ensg00000270839,ctc-571o20.1
ensg00000222111,rn7skp148
ensg00000113749,hrh2
ensg00000200648,rnu6-226p
ensg00000145920,cplx2
ensg00000280068,rp11-91h12.1
ensg00000250820,rp11-91h12.4
ensg00000051596,thoc3
ensg00000250801,rp11-91h12.3
ensg00000272494,or1x1p
ensg00000250992,rp11-826n14.1
ensg00000248469,rp11-826n14.2
ensg00000182230,fam153b
ensg00000251458,rp11-844p9.1
ensg00000251623,rp11-826n14.4
ensg00000248596,rp11-844p9.5
ensg00000283559,rp11-844p9.2
ensg00000283235,rp11-844p9.6
ensg00000270989,rp11-844p9.4
ensg00000170085,simc1
ensg00000251667,brcc3p1
ensg00000122203,kiaa1191
ensg00000250909,rp11-843p14.2
ensg00000251414,rp11-843p14.1
ensg00000175414,arl10
ensg00000221464,mir1271
ensg00000048162,nop16
ensg00000146066,higd2a
ensg00000175416,cltb
ensg00000280139,ctb-162j7.1
ensg00000113194,faf2
ensg00000146083,rnf44
ensg00000074276,cdhr2
ensg00000243959,rn7sl684p
ensg00000207420,y_rna
ensg00000169258,gprin1
ensg00000074317,sncb
ensg00000266329,mir4281
ensg00000175766,eif4e1b
ensg00000048140,tspan17
ensg00000248484,rp11-375b1.1
ensg00000251446,rp11-375b1.2
ensg00000248859,linc01574
ensg00000113763,unc5a
ensg00000160883,hk3
ensg00000087206,uimc1
ensg00000113761,znf346
ensg00000251666,znf346-it1
ensg00000160867,fgfr4
ensg00000165671,nsd1
ensg00000240729,ctd-2301a4.3
ensg00000270706,prmt1p1
ensg00000169228,rab24
ensg00000213347,mxd3
ensg00000169230,prelid1
ensg00000169223,lman2
ensg00000239393,ctd-2301a4.1
ensg00000169220,rgs14
ensg00000131183,slc34a1
ensg00000196570,pfn3
ensg00000131187,f12
ensg00000198055,grk6
ensg00000246334,prr7-as1
ensg00000131188,prr7
ensg00000113758,dbn1
ensg00000279821,rp11-1334a24.5
ensg00000196923,pdlim7
ensg00000248996,rp11-1334a24.6
ensg00000146094,dok3
ensg00000183258,ddx41
ensg00000146067,fam193b
ensg00000272459,rp11-1277a3.3
ensg00000184840,tmed9
ensg00000027847,b4galt7
ensg00000247679,rp11-1277a3.1
ensg00000246596,rp11-1277a3.2
ensg00000249849,rp11-1101h11.1
ensg00000170074,fam153a
ensg00000249109,rp11-1026m7.2
ensg00000248943,rp11-1026m7.3
ensg00000170089,rp11-423h2.1
ensg00000214351,or1x5p
ensg00000249186,rp11-423h2.5
ensg00000250101,rp11-1252i4.2
ensg00000249684,rp11-423h2.3
ensg00000280207,rp11-423h2.4
ensg00000249129,suds3p1
ensg00000175325,prop1
ensg00000204677,fam153c
ensg00000218227,rp11-889l3.1
ensg00000145911,n4bp3
ensg00000145916,rmnd5b
ensg00000145912,nhp2
ensg00000251211,rp11-889l3.4
ensg00000244234,gmcl1p1
ensg00000197451,hnrnpab
ensg00000175309,phykpl
ensg00000050767,col23a1
ensg00000271681,rp11-1259l22.2
ensg00000253698,rp11-1259l22.1
ensg00000242341,rn7sl646p
ensg00000245688,ctb-26e19.1
ensg00000113240,clk4
ensg00000252464,rn7skp70
ensg00000169131,znf354a
ensg00000250420,aacsp1
ensg00000274813,rp11-21i4.3
ensg00000253725,rp11-21i4.2
ensg00000278441,rp11-21i4.4
ensg00000178338,znf354b
ensg00000206624,rnu1-39p
ensg00000198939,zfp2
ensg00000213328,rp11-281o15.2
ensg00000253869,pigfp1
ensg00000272431,rp11-281o15.8
ensg00000178187,znf454
ensg00000254035,rp11-281o15.4
ensg00000113262,grm6
ensg00000254158,rp11-281o15.5
ensg00000234284,znf879
ensg00000177932,znf354c
ensg00000253144,rp11-281o15.7
ensg00000087116,adamts2
ensg00000253979,rp11-443c10.2
ensg00000253163,rp11-443c10.1
ensg00000253617,rp11-443c10.3
ensg00000250674,rp11-798k23.1
ensg00000274716,u4
ensg00000253652,rp11-798k23.4
ensg00000251545,rp11-798k23.3
ensg00000253520,rp11-798k23.5
ensg00000176783,rufy1
ensg00000249140,prdx2p3
ensg00000244945,rp11-1379j22.2
ensg00000169045,hnrnph1
ensg00000273549,metazoa_srp
ensg00000204661,c5orf60
ensg00000228259,rp11-1379j22.7
ensg00000250999,rp11-1379j22.5
ensg00000204659,cby3
ensg00000127022,canx
ensg00000225051,hmgb3p22
ensg00000161021,maml1
ensg00000213316,ltc4s
ensg00000161013,mgat4b
ensg00000221394,mir1229
ensg00000161011,sqstm1
ensg00000161010,c5orf45
ensg00000222448,rn7skp150
ensg00000252202,y_rna
ensg00000245317,ctc-241n9.1
ensg00000197226,tbc1d9b
ensg00000113269,rnf130
ensg00000242979,rps15ap18
ensg00000249876,ctc-563a5.4
ensg00000249412,ctc-563a5.2
ensg00000198995,mir340
ensg00000278965,rp11-39h3.2
ensg00000253480,rp11-39h3.1
ensg00000146090,rasgef1c
ensg00000229721,rp11-252i14.1
ensg00000050748,mapk9
ensg00000253908,rp11-252i14.2
ensg00000248367,ctb-129o4.1
ensg00000131459,gfpt2
ensg00000250509,ctc-573n18.1
ensg00000200555,rnu6-525p
ensg00000113300,cnot6
ensg00000250749,rp11-451h23.1
ensg00000161055,scgb3a1
ensg00000037280,flt4
ensg00000251352,rp11-451h23.2
ensg00000248717,rp11-451h23.3
ensg00000236791,or2ai1p
ensg00000199892,rnu1-17p
ensg00000174339,or2y1
ensg00000131446,mgat1
ensg00000280161,ctc-205m6.1
ensg00000278970,heih
ensg00000245060,linc00847
ensg00000196670,zfp62
ensg00000113303,btnl8
ensg00000222852,y_rna
ensg00000243664,rps29p12
ensg00000249287,ctd-2593a12.3
ensg00000248761,ctd-2593a12.2
ensg00000231228,ctd-2593a12.4
ensg00000168903,btnl3
ensg00000206686,rnu6-1036p
ensg00000165810,btnl9
ensg00000277912,mir8089
ensg00000241870,ctb-14a14.1
ensg00000214295,foxo1b
ensg00000248560,ctb-14a14.2
ensg00000185372,or2v1
ensg00000182613,or2v2
ensg00000248473,ctc-338m12.2
ensg00000250222,ctc-338m12.5
ensg00000146054,trim7
ensg00000250900,ctc-338m12.6
ensg00000248514,ctc-338m12.1
ensg00000146063,trim41
ensg00000264732,mir4638
ensg00000247049,ctc-338m12.7
ensg00000204628,rack1
ensg00000272296,snord96a
ensg00000264549,snord95
ensg00000233937,ctc-338m12.4
ensg00000183718,trim52
ensg00000248275,trim52-as1
ensg00000248103,ctc-338m12.9
ensg00000274525,ctc-338m12.13
ensg00000222533,rnu6-705p
ensg00000238035,ac138035.2
ensg00000274553,ac138035.3
ensg00000250765,ac138035.1
ensg00000230178,or4f3
ensg00000251035,wbp1lp4
ensg00000213285,rpl23ap45
ensg00000271530,wbp1lp12
ensg00000220212,or4f1p
ensg00000170590,linc00266-3
ensg00000217929,cicp18
ensg00000218577,rp3-416j7.1
ensg00000263667,rp3-416j7.4
ensg00000205653,rp3-416j7.5
ensg00000112679,dusp22
ensg00000137265,irf4
ensg00000112685,exoc2
ensg00000230433,rp1-20b11.2
ensg00000188996,hus1b
ensg00000219712,rp11-532f6.2
ensg00000272463,rp11-532f6.3
ensg00000271727,rp11-532f6.4
ensg00000271911,rp11-532f6.5
ensg00000272485,rp11-284j1.1
ensg00000276687,rp5-1077h22.2
ensg00000278343,rp5-1077h22.1
ensg00000270937,rp5-856g1.1
ensg00000176515,rp5-856g1.2
ensg00000164379,foxq1
ensg00000281809,linc01394
ensg00000261730,rp4-668j24.2
ensg00000137273,foxf2
ensg00000275859,mir6720
ensg00000243439,rn7sl352p
ensg00000218027,rp11-157j24.1
ensg00000272279,rp11-157j24.2
ensg00000280916,foxcut
ensg00000054598,foxc1
ensg00000112699,gmds
ensg00000250903,gmds-as1
ensg00000236086,hmgn2p28
ensg00000272465,rp1-136b1.1
ensg00000280423,rp11-299j5.1
ensg00000164385,linc01600
ensg00000228718,rp11-145h9.3
ensg00000145949,mylk4
ensg00000124535,wrnip1
ensg00000021355,serpinb1
ensg00000266750,mir4645
ensg00000230438,serpinb9p1
ensg00000170542,serpinb9
ensg00000232999,rp1-90j20.10
ensg00000228365,rp1-90j20.2
ensg00000124570,serpinb6
ensg00000244041,linc01011
ensg00000124588,nqo2
ensg00000224846,rp1-90j20.8
ensg00000271361,htatsf1p2
ensg00000274855,rp1-90j20.14
ensg00000232654,fam136bp
ensg00000217707,serpinb8p1
ensg00000229282,rp1-40e16.2
ensg00000137275,ripk1
ensg00000272277,rp1-40e16.12
ensg00000222248,rna5sp201
ensg00000137274,bphl
ensg00000228170,rp1-40e16.11
ensg00000137267,tubb2a
ensg00000216819,tubb2bp1
ensg00000230269,rp1-40e16.9
ensg00000137285,tubb2b
ensg00000180822,psmg4
ensg00000137266,slc22a23
ensg00000272320,rp11-506k6.4
ensg00000228793,rp1-223b1.1
ensg00000270477,rp1-72e17.2
ensg00000168994,pxdc1
ensg00000270504,rp11-420l9.5
ensg00000219992,rp11-420l9.2
ensg00000238158,rp11-420l9.4
ensg00000145945,fam50b
ensg00000233068,rp1-140k8.1
ensg00000260604,rp1-140k8.5
ensg00000218472,rp1-140k8.2
ensg00000217135,rp1-140k8.3
ensg00000217566,tdgf1p4
ensg00000216657,glrx3p2
ensg00000279926,rp3-406p24.5
ensg00000272248,rp3-406p24.4
ensg00000230648,rp3-406p24.3
ensg00000112739,prpf4b
ensg00000145975,fam217a
ensg00000185689,c6orf201
ensg00000198721,eci2
ensg00000254821,rp3-400b16.4
ensg00000234817,rp3-400b16.1
ensg00000237716,rp3-400b16.3
ensg00000216307,rp3-400b16.2
ensg00000231811,rp3-527g5.1
ensg00000201185,rna5sp202
ensg00000260239,rp11-274h24.1
ensg00000270695,rp1-21p18.1
ensg00000260673,rp4-529n6.2
ensg00000205444,rp4-529n6.1
ensg00000217385,psmc1p11
ensg00000153046,cdyl
ensg00000236336,rp3-430a16.1
ensg00000217030,rp11-428j1.2
ensg00000124787,rpp40
ensg00000272142,rp11-428j1.5
ensg00000271978,rp11-428j1.4
ensg00000220685,rp11-530a18.1
ensg00000219607,ppp1r3g
ensg00000214113,lyrm4
ensg00000265083,mir3691
ensg00000145982,fars2
ensg00000220446,rp3-520b18.1
ensg00000269985,rp1-232p20.1
ensg00000218574,hnrnpa1p37
ensg00000270174,rp1-256g22.2
ensg00000217239,rp1-182o16.1
ensg00000216360,rp1-182o16.2
ensg00000233064,rp3-380b8.4
ensg00000239472,rn7sl221p
ensg00000215057,pkmp5
ensg00000124785,nrn1
ensg00000124491,f13a1
ensg00000263572,mir7853
ensg00000283616,mir5683
ensg00000216863,ly86-as1
ensg00000241216,snapc5p1
ensg00000218868,cnn3p1
ensg00000112799,ly86
ensg00000261211,rp1-80n2.3
ensg00000279368,rp1-80n2.4
ensg00000226281,rp1-80n2.2
ensg00000224532,rp3-470l22.1
ensg00000219986,btf3p7
ensg00000223342,rp3-429o6.1
ensg00000240936,rn7sl554p
ensg00000203498,rp11-556o15.1
ensg00000124782,rreb1
ensg00000225092,rp11-405o10.2
ensg00000201483,y_rna
ensg00000124783,ssr1
ensg00000238221,rp11-69l16.4
ensg00000164304,cage1
ensg00000219375,rp11-69l16.3
ensg00000220472,rp11-69l16.5
ensg00000230570,rp11-69l16.6
ensg00000124784,riok1
ensg00000233503,hnrnplp1
ensg00000219993,rp11-288g3.3
ensg00000234115,rp11-288g3.4
ensg00000261189,rp3-512b11.3
ensg00000096696,dsp
ensg00000168566,snrnp48
ensg00000236512,rp3-336k20__b.2
ensg00000153162,bmp6
ensg00000239264,txndc5
ensg00000259040,bloc1s5-txndc5
ensg00000217746,rp1-303a1.1
ensg00000219294,pip5k1p1
ensg00000188428,bloc1s5
ensg00000265818,eef1e1-bloc1s5
ensg00000124802,eef1e1
ensg00000232234,rp11-203h2.1
ensg00000234763,rp11-203h2.2
ensg00000124786,slc35b3
ensg00000251164,hulc
ensg00000276019,hulc
ensg00000230939,rp11-314c16.1
ensg00000225775,rp11-354i10.1
ensg00000181355,ofcc1
ensg00000216368,rp3-486d24.1
ensg00000229765,rp11-339a7.1
ensg00000221583,rnu6atac21p
ensg00000216781,rp1-290i10.2
ensg00000137203,tfap2a
ensg00000229950,tfap2a-as1
ensg00000228478,rp1-290i10.3
ensg00000183674,linc00518
ensg00000229401,mir5689hg
ensg00000263705,mir5689
ensg00000238076,mrpl48p1
ensg00000231056,rp1-290i10.5
ensg00000111846,gcnt2
ensg00000237685,rp11-360o19.4
ensg00000216359,rp11-360o19.1
ensg00000217181,rp11-360o19.5
ensg00000205318,gcnt6
ensg00000137434,c6orf52
ensg00000201048,y_rna
ensg00000111845,pak1ip1
ensg00000111843,tmem14c
ensg00000272097,rp11-421m1.8
ensg00000137210,tmem14b
ensg00000272162,rp11-637o19.3
ensg00000222383,rna5sp203
ensg00000111837,mak
ensg00000124827,gcm2
ensg00000235051,rp11-637o19.2
ensg00000153157,sycp2l
ensg00000197977,elovl2
ensg00000274541,rp1-62d2.4
ensg00000230314,elovl2-as1
ensg00000224531,smim13
ensg00000244476,ervfrd-1
ensg00000271245,rp4-761i2.5
ensg00000247925,rp3-510l9.1
ensg00000111859,nedd9
ensg00000233656,rp11-716o23.1
ensg00000242753,rp11-716o23.2
ensg00000202313,rnu1-64p
ensg00000218020,thap12p5
ensg00000205269,tmem170b
ensg00000271897,rp11-679b17.2
ensg00000277473,metazoa_srp
ensg00000207419,snora67
ensg00000111863,adtrp
ensg00000234427,rp3-413h6.2
ensg00000215124,amd1p4
ensg00000225102,rp11-456h18.1
ensg00000229896,rp11-456h18.2
ensg00000095951,hivep1
ensg00000078401,edn1
ensg00000218893,sumo2p12
ensg00000223321,rn7skp293
ensg00000212802,rpl15p3
ensg00000234015,rp11-125m16.1
ensg00000112137,phactr1
ensg00000206702,rnu1-11p
ensg00000215022,rp1-257a7.4
ensg00000145979,tbc1d7
ensg00000272379,rp1-257a7.5
ensg00000145990,gfod1
ensg00000237786,gfod1-as1
ensg00000218265,rps4xp7
ensg00000202351,rn7skp204
ensg00000124523,sirt5
ensg00000261071,rp1-223e5.4
ensg00000225921,nol7
ensg00000010017,ranbp9
ensg00000050393,mcur1
ensg00000272209,rp3-500l14.2
ensg00000180537,rnf182
ensg00000220868,mrpl35p1
ensg00000233981,rp3-380e11.2
ensg00000112149,cd83
ensg00000238987,rnu7-133p
ensg00000230631,rp11-359n11.1
ensg00000226673,linc01108
ensg00000237346,rp3-448i9.2
ensg00000234540,rp3-448i9.1
ensg00000229646,rp11-330a16.1
ensg00000206960,rnu6-793p
ensg00000234261,rp11-146i2.1
ensg00000216754,rp1-190j20.2
ensg00000242989,rn7sl332p
ensg00000271888,rp11-560j1.2
ensg00000008083,jarid2
ensg00000235488,jarid2-as1
ensg00000201367,rnu6-522p
ensg00000201519,rnu6-645p
ensg00000277411,5s_rrna
ensg00000047579,dtnbp1
ensg00000214027,arpc3p5
ensg00000232947,rp11-401e14.2
ensg00000274212,rp11-401e14.3
ensg00000217585,rp1-13d10.5
ensg00000007944,mylip
ensg00000263712,mir4639
ensg00000218073,rp1-13d10.2
ensg00000217078,rp1-13d10.3
ensg00000216364,mrpl42p2
ensg00000251831,rnu6-1114p
ensg00000207193,y_rna
ensg00000137198,gmpr
ensg00000282024,rp3-467d16.3
ensg00000124788,atxn1
ensg00000229931,rp1-151f17.1
ensg00000272341,rp1-151f17.2
ensg00000230873,stmnd1
ensg00000112183,rbm24
ensg00000219314,rp1-273p12.1
ensg00000112186,cap2
ensg00000184612,rpl7p26
ensg00000218359,sumo2p13
ensg00000137414,fam8a1
ensg00000124789,nup153
ensg00000206881,rnu6-190p
ensg00000272269,rp11-500c11.3
ensg00000201415,rna5sp204
ensg00000201442,y_rna
ensg00000137177,kif13a
ensg00000220920,rp3-525l6.2
ensg00000187566,nhlrc1
ensg00000137364,tpmt
ensg00000165097,kdm1b
ensg00000124795,dek
ensg00000199715,y_rna
ensg00000278102,rp11-14j16.1
ensg00000200681,rnu6-263p
ensg00000217414,rp11-528a10.2
ensg00000218976,rp11-528a10.1
ensg00000137393,rnf144b
ensg00000283408,rp1-242n11.1
ensg00000207775,mir548a1
ensg00000217379,rp11-254a17.1
ensg00000231662,rp11-686d16.1
ensg00000228412,rp4-625h18.2
ensg00000218643,rpl5p20
ensg00000201523,rna5sp205
ensg00000214012,krt18p38
ensg00000217314,uqcrfs1p3
ensg00000200957,rnu6-801p
ensg00000172201,id4
ensg00000229700,rp1-130g2.1
ensg00000172197,mboat1
ensg00000227803,rp11-239h6.2
ensg00000112242,e2f3
ensg00000240869,rn7sl128p
ensg00000224707,e2f3-it1
ensg00000222431,rnu6-141p
ensg00000201683,y_rna
ensg00000145996,cdkal1
ensg00000225832,rp3-348i23.3
ensg00000233848,rp3-348i23.2
ensg00000252046,rnu6-150p
ensg00000227089,rp1-135l22.1
ensg00000280989,linc00581
ensg00000231754,rp11-204e9.1
ensg00000283480,rp11-204e9.3
ensg00000124766,sox4
ensg00000220771,bola2p3
ensg00000272168,casc15
ensg00000280443,rp4-551n11.1
ensg00000222515,rn7skp240
ensg00000260455,nbat1
ensg00000219404,rp11-524c21.1
ensg00000261568,rp11-524c21.2
ensg00000172179,prl
ensg00000112273,hdgfl1
ensg00000228772,rp1-309h15.2
ensg00000233358,rp1-209a6.1
ensg00000218476,rp11-108n13.1
ensg00000207394,rnu6-1060p
ensg00000235743,rp11-439h9.1
ensg00000219453,rp4-810f7.1
ensg00000278128,rp11-440j4.2
ensg00000218512,sptlc1p2
ensg00000220748,rp1-59b16.1
ensg00000219582,hnrnpa1p58
ensg00000152954,nrsn1
ensg00000251830,snord46
ensg00000146038,dcdc2
ensg00000146049,kaag1
ensg00000202050,rnu6-391p
ensg00000124532,mrs2
ensg00000112293,gpld1
ensg00000112294,aldh5a1
ensg00000137261,kiaa0319
ensg00000218186,krt8p43
ensg00000111802,tdp2
ensg00000112304,acot13
ensg00000272345,rp1-30m3.5
ensg00000112308,c6orf62
ensg00000272402,rp1-30m3.6
ensg00000224164,rp3-369a17.4
ensg00000218806,rp3-369a17.2
ensg00000112312,gmnn
ensg00000260286,c6orf229
ensg00000282804,rp3-369a17.6
ensg00000111913,fam65b
ensg00000283467,al078584.1
ensg00000217083,mtco2p33
ensg00000214975,ppiap29
ensg00000272053,rp11-367g6.3
ensg00000220517,ass1p1
ensg00000244618,rn7sl334p
ensg00000229313,rp3-425p12.5
ensg00000223623,rp3-425p12.1
ensg00000230372,rp3-425p12.2
ensg00000168405,cmahp
ensg00000219682,rp3-425p12.4
ensg00000262400,rp11-191a15.1
ensg00000217805,rp11-191a15.2
ensg00000219681,rp11-191a15.4
ensg00000235733,rp3-522p13.3
ensg00000271108,katnbl1p5
ensg00000216718,rp3-522p13.1
ensg00000213972,rp3-522p13.2
ensg00000079691,carmil1
ensg00000207286,y_rna
ensg00000207490,rnu6-987p
ensg00000079689,scgn
ensg00000217408,prelid1p2
ensg00000164508,hist1h2aa
ensg00000146047,hist1h2ba
ensg00000178762,hist1h2bps1
ensg00000216436,hist1h2aps1
ensg00000146039,slc17a4
ensg00000124568,slc17a1
ensg00000124564,slc17a3
ensg00000242387,hist1h2aps2
ensg00000277410,rp1-139g21.4
ensg00000112337,slc17a2
ensg00000112343,trim38
ensg00000272558,u91328.21
ensg00000272462,u91328.19
ensg00000272810,u91328.22
ensg00000224447,hist1h1ps2
ensg00000124610,hist1h1a
ensg00000275714,hist1h3a
ensg00000278637,hist1h4a
ensg00000278705,hist1h4b
ensg00000274267,hist1h3b
ensg00000278463,hist1h2ab
ensg00000276410,hist1h2bb
ensg00000234816,u91328.2
ensg00000278272,hist1h3c
ensg00000187837,hist1h1c
ensg00000010704,hfe
ensg00000197061,hist1h4c
ensg00000187475,hist1h1t
ensg00000180596,hist1h2bc
ensg00000180573,hist1h2ac
ensg00000168298,hist1h1e
ensg00000158373,hist1h2bd
ensg00000283064,rp1-221c16.8
ensg00000217159,larp1p1
ensg00000274290,hist1h2be
ensg00000277157,hist1h4d
ensg00000216331,hist1h1ps1
ensg00000282988,rp1-34b20.21
ensg00000197409,hist1h3d
ensg00000196866,hist1h2ad
ensg00000277224,hist1h2bf
ensg00000217275,rp1-34b20.4
ensg00000276966,hist1h4e
ensg00000273802,hist1h2bg
ensg00000277075,hist1h2ae
ensg00000277720,rp1-34b20.19
ensg00000274750,hist1h3e
ensg00000218281,hist1h2aps3
ensg00000124575,hist1h1d
ensg00000274618,hist1h4f
ensg00000275663,hist1h4g
ensg00000277775,hist1h3f
ensg00000275713,hist1h2bh
ensg00000273983,hist1h3g
ensg00000218690,hist1h2aps4
ensg00000278588,hist1h2bi
ensg00000158406,hist1h4h
ensg00000220875,hist1h3ps1
ensg00000186470,btn3a2
ensg00000124508,btn2a2
ensg00000026950,btn3a1
ensg00000124549,btn2a3p
ensg00000111801,btn3a3
ensg00000112763,btn2a1
ensg00000124557,btn1a1
ensg00000199289,rnu6-502p
ensg00000228223,hcg11
ensg00000261353,cta-14h9.5
ensg00000182952,hmgn4
ensg00000146109,abt1
ensg00000275846,rp11-457m11.7
ensg00000271071,rp11-457m11.6
ensg00000181315,znf322
ensg00000261584,rp11-457m11.5
ensg00000241549,gusbp2
ensg00000243307,pom121l6p
ensg00000224843,linc00240
ensg00000272312,rp11-239l20.6
ensg00000220581,vn1r12p
ensg00000216762,vn1r13p
ensg00000219770,vn1r11p
ensg00000222800,rnu2-62p
ensg00000272468,rp1-86c11.7
ensg00000124635,hist1h2bj
ensg00000196787,hist1h2ag
ensg00000276180,hist1h4i
ensg00000197903,hist1h2bk
ensg00000274997,hist1h2ah
ensg00000265565,mir3143
ensg00000174572,rpl10p2
ensg00000112812,prss16
ensg00000270935,xxbac-bpgbpg24o18.1
ensg00000158553,pom121l2
ensg00000220758,vn1r10p
ensg00000204789,znf204p
ensg00000124613,znf391
ensg00000271755,rp1-153g14.4
ensg00000237154,mcfd2p1
ensg00000096654,znf184
ensg00000278332,xxbac-bpgbpg34i8.2
ensg00000270666,xxbac-bpgbpg34i8.1
ensg00000218347,hnrnpa1p1
ensg00000219738,xxbac-bpg34i8.3
ensg00000206671,rnu6-471p
ensg00000216676,rp1-15d7.1
ensg00000281706,linc01012
ensg00000216915,rp1-97d16.1
ensg00000218069,rsl24d1p1
ensg00000217862,hist1h4ps1
ensg00000185130,hist1h2bl
ensg00000196747,hist1h2ai
ensg00000278828,hist1h3h
ensg00000276368,hist1h2aj
ensg00000273703,hist1h2bm
ensg00000197238,hist1h4j
ensg00000273542,hist1h4k
ensg00000233822,hist1h2bn
ensg00000275221,hist1h2ak
ensg00000217646,hist1h2bps2
ensg00000276903,hist1h2al
ensg00000184357,hist1h1b
ensg00000275379,hist1h3i
ensg00000275126,hist1h4l
ensg00000197153,hist1h3j
ensg00000278677,hist1h2am
ensg00000274641,hist1h2bo
ensg00000238610,rnu7-26p
ensg00000168131,or2b2
ensg00000168126,or2w6p
ensg00000124657,or2b6
ensg00000214374,rplp2p1
ensg00000216629,or2w4p
ensg00000217539,iqcb2p
ensg00000199851,u3
ensg00000217315,or2w2p
ensg00000187763,or2b7p
ensg00000182477,or2b8p
ensg00000220721,or1f12
ensg00000272009,rp1-313i6.12
ensg00000197279,znf165
ensg00000219891,zscan12p1
ensg00000219392,znf602p
ensg00000269293,zscan16-as1
ensg00000196812,zscan16
ensg00000261839,rp1-265c24.8
ensg00000198315,zkscan8
ensg00000226314,znf192p1
ensg00000280107,al022393.9
ensg00000216901,znf603p
ensg00000218016,znf192p2
ensg00000176933,tob2p1
ensg00000137185,zscan9
