gene_id,gene_name
ensg00000270131,ap003465.2
ensg00000156466,gdf6
ensg00000156467,uqcrb
ensg00000254224,ap003465.1
ensg00000156469,mterf3
ensg00000156471,ptdss1
ensg00000253105,ap003548.1
ensg00000169439,sdc2
ensg00000104324,cpq
ensg00000272249,ap003117.2
ensg00000270077,ap003117.1
ensg00000260640,ap003115.1
ensg00000180543,tspyl5
ensg00000287654,ap002982.2
ensg00000147649,mtdh
ensg00000104341,laptm4b
ensg00000132561,matn2
ensg00000156482,rpl30
ensg00000245970,ap003352.1
ensg00000177459,erich5
ensg00000132541,rida
ensg00000104356,pop1
ensg00000104361,nipal2
ensg00000104375,stk3
ensg00000156486,kcns2
ensg00000272321,ap003355.2
ensg00000253911,ap003467.1
ensg00000271930,ac016877.3
ensg00000164920,osr2
ensg00000253948,vps13b-dt
ensg00000229625,ac016877.1
ensg00000132549,vps13b
ensg00000253562,ac107909.2
ensg00000253532,ac107909.1
ensg00000253539,ac018442.2
ensg00000164919,cox6c
ensg00000287952,ac105328.1
ensg00000132554,rgs22
ensg00000156509,fbxo43
ensg00000147669,polr2k
ensg00000104450,spag1
ensg00000034677,rnf19a
ensg00000253217,ap001574.1
ensg00000253824,ap003472.1
ensg00000253842,ap003472.2
ensg00000253666,ap000424.1
ensg00000254364,ap000424.2
ensg00000186106,ankrd46
ensg00000174226,snx31
ensg00000253740,ap001205.1
ensg00000070756,pabpc1
ensg00000260368,ac027373.1
ensg00000164924,ywhaz
ensg00000248599,ac018781.1
ensg00000253395,ap003469.2
ensg00000253355,ap003469.1
ensg00000253737,ap003469.3
ensg00000261087,ap003469.4
ensg00000120963,znf706
ensg00000271882,ap001330.4
ensg00000253679,linc02844
ensg00000287479,ap001330.5
ensg00000253282,ap001330.1
ensg00000253644,linc02845
ensg00000254084,ap001208.1
ensg00000254024,ap001207.3
ensg00000083307,grhl2
ensg00000104490,ncald
ensg00000253629,ap000426.1
ensg00000048392,rrm2b
ensg00000246263,ubr5-as1
ensg00000104517,ubr5
ensg00000272037,ap002907.1
ensg00000253633,ap002852.1
ensg00000155087,odf1
ensg00000155090,klf10
ensg00000283959,ap002851.1
ensg00000253669,gasal1
ensg00000155096,azin1
ensg00000253385,ap003696.1
ensg00000253320,azin1-as1
ensg00000253263,ap003354.1
ensg00000254236,ap003550.1
ensg00000155097,atp6v1c1
ensg00000250929,linc01181
ensg00000236939,baalc-as2
ensg00000164929,baalc
ensg00000247081,baalc-as1
ensg00000253851,ac025370.1
ensg00000164930,fzd6
ensg00000286337,ac025370.2
ensg00000164932,cthrc1
ensg00000266289,ac012213.3
ensg00000164933,slc25a32
ensg00000164934,dcaf13
ensg00000261670,ac012213.2
ensg00000271830,ac012213.4
ensg00000253477,ac012213.1
ensg00000176406,rims2
ensg00000147647,dpys
ensg00000164935,dcstamp
ensg00000179577,ap003471.1
ensg00000147650,lrp12
ensg00000169946,zfpm2
ensg00000283157,ac012564.1
ensg00000254041,ac021546.1
ensg00000251003,zfpm2-as1
ensg00000253420,ac103853.1
ensg00000254141,ac103853.2
ensg00000253526,ac090802.1
ensg00000254021,ac027031.1
ensg00000254615,ac027031.2
ensg00000164830,oxr1
ensg00000253582,ac090579.1
ensg00000174429,abra
ensg00000287289,ap000428.2
ensg00000287208,ap000428.1
ensg00000154188,angpt1
ensg00000286766,ac091010.1
ensg00000287949,ac025508.1
ensg00000147655,rspo2
ensg00000104408,eif3e
ensg00000253754,ac087620.1
ensg00000104412,emc2
ensg00000253949,ac022634.2
ensg00000164841,tmem74
ensg00000253796,ac104248.1
ensg00000174417,trhr
ensg00000120526,nudcd1
ensg00000250267,ac021237.1
ensg00000120533,eny2
ensg00000205038,pkhd1l1
ensg00000147654,ebag9
ensg00000147642,sybu
ensg00000248050,ac079061.1
ensg00000164794,kcnv1
ensg00000255402,ac027451.1
ensg00000253956,ac073023.1
ensg00000253122,ac025366.1
ensg00000253717,ap005357.1
ensg00000253877,linc01608
ensg00000253103,linc01609
ensg00000253489,ac009930.1
ensg00000253434,linc02237
ensg00000287942,ac022360.2
ensg00000164796,csmd3
ensg00000286946,ac024996.1
ensg00000287819,ac055788.2
ensg00000286937,ac055788.1
ensg00000253207,ac103993.1
ensg00000254339,ac064802.1
ensg00000104447,trps1
ensg00000227170,af178030.1
ensg00000249917,linc00536
ensg00000287826,ac090994.1
ensg00000253672,ac105177.1
ensg00000147677,eif3h
ensg00000147679,utp23
ensg00000164754,rad21
ensg00000253327,rad21-as1
ensg00000205002,aard
ensg00000164756,slc30a8
ensg00000253622,ac027419.2
ensg00000286308,ac084114.1
ensg00000164758,med30
ensg00000182197,ext1
ensg00000177570,samd12
ensg00000225885,ac023590.1
ensg00000281641,samd12-as1
ensg00000164761,tnfrsf11b
ensg00000184374,colec10
ensg00000254278,ac107953.2
ensg00000147676,mal2
ensg00000253972,mal2-as1
ensg00000286282,ac021733.4
ensg00000136999,ccn3
ensg00000253398,ac021733.2
ensg00000136960,enpp2
ensg00000064313,taf2
ensg00000286362,ap005717.2
ensg00000136982,dscc1
ensg00000245330,ap005717.1
ensg00000155792,deptor
ensg00000254343,ac091563.1
ensg00000187955,col14a1
ensg00000172172,mrpl13
ensg00000172167,mtbp
ensg00000172164,sntb1
ensg00000248318,ac104958.1
ensg00000272502,ac104958.2
ensg00000253619,ac068413.1
ensg00000170961,has2
ensg00000248690,has2-as1
ensg00000254209,linc02855
ensg00000254303,ac037486.1
ensg00000255364,smilr
ensg00000253819,linc01151
ensg00000255325,ac108136.1
ensg00000263443,ac100872.2
ensg00000272384,ac016405.3
ensg00000272043,ac016405.2
ensg00000178764,zhx2
ensg00000253372,ac016405.1
ensg00000259631,ac104316.2
ensg00000253607,ac104316.1
ensg00000136986,derl1
ensg00000156787,tbc1d31
ensg00000287657,ac068228.3
ensg00000147689,fam83a
ensg00000253258,ac068228.1
ensg00000204949,fam83a-as1
ensg00000189376,c8orf76
ensg00000165156,zhx1
ensg00000156802,atad2
ensg00000156795,wdyhv1
ensg00000156804,fbxo32
ensg00000254113,ac090193.1
ensg00000253286,ac135166.1
ensg00000175946,klhl38
ensg00000104537,anxa13
ensg00000176853,fam91a1
ensg00000214814,fer1l6
ensg00000254000,ac090753.1
ensg00000181171,fer1l6-as1
ensg00000254249,ac100871.2
ensg00000253868,fer1l6-as2
ensg00000214803,ac090921.1
ensg00000253227,ac090192.2
ensg00000164983,tmem65
ensg00000183665,trmt12
ensg00000245149,rnf139-as1
ensg00000170881,rnf139
ensg00000147687,tatdn1
ensg00000253106,ac090198.1
ensg00000147684,ndufb9
ensg00000170873,mtss1
ensg00000255491,ac100858.3
ensg00000249816,linc00964
ensg00000255313,ac100858.2
ensg00000286955,ac100858.4
ensg00000180938,znf572
ensg00000253513,ac009908.1
ensg00000104549,sqle
ensg00000164961,washc5
ensg00000253167,washc5-as1
ensg00000156831,nsmce2
ensg00000254431,ac084083.1
ensg00000173334,trib1
ensg00000253111,ac091114.1
ensg00000286122,ac016074.2
ensg00000253470,ac016074.1
ensg00000245164,linc00861
ensg00000254227,ac024681.2
ensg00000244791,ac087667.1
ensg00000253427,ac084116.2
ensg00000253220,ac084116.1
ensg00000253530,ac084116.3
ensg00000168672,lratd2
ensg00000253438,pcat1
ensg00000253573,ac024382.1
ensg00000254166,casc19
ensg00000282961,prncr1
ensg00000287781,ac018714.2
ensg00000246228,casc8
ensg00000212993,pou5f1b
ensg00000280997,ccat2
ensg00000286266,ac104370.1
ensg00000286010,ac108925.1
ensg00000249375,casc11
ensg00000136997,myc
ensg00000249859,pvt1
ensg00000286034,ac100822.1
ensg00000254275,linc00824
ensg00000229140,ccdc26
ensg00000287785,ac103833.2
ensg00000253926,ac011257.1
ensg00000285108,ac103718.1
ensg00000147697,gsdmc
ensg00000254317,ac022973.5
ensg00000153310,fam49b
ensg00000254263,ac022973.4
ensg00000253720,ac022973.3
ensg00000287195,ac131568.1
ensg00000153317,asap1
ensg00000280543,asap1-it2
ensg00000287201,ac009682.1
ensg00000286535,ac139019.1
ensg00000253656,ac090987.1
ensg00000155897,adcy8
ensg00000253259,ac103726.1
ensg00000253992,ac103726.2
ensg00000253407,ac087341.1
ensg00000253507,ac104257.1
ensg00000132294,efr3a
ensg00000253117,oc90
ensg00000132297,hhla1
ensg00000184156,kcnq3
ensg00000253521,hpyr1
ensg00000129295,lrrc6
ensg00000165071,tmem71
ensg00000287095,af228727.1
ensg00000129292,phf20l1
ensg00000270137,af230666.2
ensg00000223697,af230666.1
ensg00000042832,tg
ensg00000155926,sla
ensg00000287736,af305872.2
ensg00000104415,ccn4
ensg00000104419,ndrg1
ensg00000008513,st3gal1
ensg00000261220,ac103706.1
ensg00000253561,ac133634.1
ensg00000253165,ac090821.2
ensg00000253593,ac110741.1
ensg00000288067,ac105180.2
ensg00000253627,ac105180.1
ensg00000066827,zfat
ensg00000248492,zfat-as1
ensg00000272456,ac087045.2
ensg00000259820,ac083843.3
ensg00000254028,ac083843.2
ensg00000253433,ac083843.1
ensg00000251218,ac103764.1
ensg00000254083,linc01591
ensg00000254372,ac040914.1
ensg00000131773,khdrbs3
ensg00000254101,linc02055
ensg00000286927,ac103955.1
ensg00000285683,ac023781.1
ensg00000285817,ac105213.1
ensg00000253288,ac046195.1
ensg00000254361,ac046195.2
ensg00000253988,ac079015.1
ensg00000147724,fam135b
ensg00000169436,col22a1
ensg00000253432,ac027541.1
ensg00000253783,ac100807.2
ensg00000254258,ac087354.1
ensg00000169427,kcnk9
ensg00000167632,trappc9
ensg00000253574,ac021744.1
ensg00000282164,peg13
ensg00000259891,ac107375.1
ensg00000104472,chrac1
ensg00000123908,ago2
ensg00000280303,ericd
ensg00000169398,ptk2
ensg00000253266,ac100860.1
ensg00000105339,dennd3
ensg00000253210,ac040970.1
ensg00000022567,slc45a4
ensg00000253307,ac011676.1
ensg00000254019,ac011676.2
ensg00000254197,ac011676.3
ensg00000254291,ac011676.4
ensg00000253595,linc01300
ensg00000261655,ac100803.3
ensg00000204882,gpr20
ensg00000244998,ac100803.2
ensg00000184489,ptp4a3
ensg00000271959,ac100803.4
ensg00000287325,ac138647.2
ensg00000226490,ac138647.1
ensg00000287677,ac025839.1
ensg00000261710,ac104417.2
ensg00000287332,ac103758.1
ensg00000254008,linc00051
ensg00000171045,tsnare1
ensg00000261693,ac134682.1
ensg00000181790,adgrb1
ensg00000198576,arc
ensg00000261044,ap006547.1
ensg00000277332,ac108002.2
ensg00000234616,jrk
ensg00000167653,psca
ensg00000160886,ly6k
ensg00000253741,lncoc1
ensg00000130193,them6
ensg00000253806,ac108002.1
ensg00000126233,slurp1
ensg00000197353,lypd2
ensg00000253196,ac083841.1
ensg00000283992,slurp2
ensg00000180155,lynx1
ensg00000167656,ly6d
ensg00000253715,ac083841.2
ensg00000253728,ac083841.3
ensg00000104499,gml
ensg00000160882,cyp11b1
ensg00000179142,cyp11b2
ensg00000247317,ly6e-dt
ensg00000160932,ly6e
ensg00000177335,c8orf31
ensg00000261667,ly6l
ensg00000176956,ly6h
ensg00000277494,gpihbp1
ensg00000181638,zfp41
ensg00000250571,gli4
ensg00000253716,mincr
ensg00000185730,znf696
ensg00000272172,ac138696.2
ensg00000184428,top1mt
ensg00000254389,rhpn1-as1
ensg00000158106,rhpn1
ensg00000253931,ac105118.1
ensg00000254338,mafa-as1
ensg00000182759,mafa
ensg00000014164,zc3h3
ensg00000287576,ac067930.8
ensg00000254859,ac067930.3
ensg00000104518,gsdmd
ensg00000204839,mroh6
ensg00000255050,ac067930.4
ensg00000147813,naprt
ensg00000254741,ac067930.1
ensg00000104529,eef1d
ensg00000179886,tigd5
ensg00000104524,pycr3
ensg00000104522,tsta3
ensg00000254812,ac067930.2
ensg00000183309,znf623
ensg00000181135,znf707
ensg00000181097,ac105219.1
ensg00000255181,ccdc166
ensg00000254574,ac105219.3
ensg00000181085,mapk15
ensg00000254548,ac105219.2
ensg00000180921,fam83h
ensg00000203499,iqank1
ensg00000254973,ac105219.4
ensg00000180900,scrib
ensg00000179950,puf60
ensg00000287222,ac234917.3
ensg00000255343,ac234917.1
ensg00000185189,nrbp2
ensg00000285599,ac234917.2
ensg00000261150,eppk1
ensg00000288096,ac109322.2
ensg00000178209,plec
ensg00000178685,parp10
ensg00000178719,grina
ensg00000186583,spatc1
ensg00000178814,oplah
ensg00000255224,ac109322.1
ensg00000178896,exosc4
ensg00000197858,gpaa1
ensg00000179091,cyc1
ensg00000179526,sharpin
ensg00000179632,maf1
ensg00000179698,wdr97
ensg00000235173,hgh1
ensg00000179832,mroh1
ensg00000261236,bop1
ensg00000260428,scx
ensg00000185122,hsf1
ensg00000185000,dgat1
ensg00000254690,ac233992.1
ensg00000261678,scrt1
ensg00000261587,tmem249
ensg00000185803,slc52a2
ensg00000182325,fbxl6
ensg00000173137,adck5
ensg00000071894,cpsf1
ensg00000272115,ac233992.3
ensg00000147804,slc39a4
ensg00000160948,vps28
ensg00000160949,tonsl
ensg00000232600,tonsl-as1
ensg00000187954,cyhr1
ensg00000254578,ac084125.1
ensg00000167702,kifc2
ensg00000160973,foxh1
ensg00000160972,ppp1r16a
ensg00000255182,ac084125.2
ensg00000167701,gpt
ensg00000167700,mfsd3
ensg00000160957,recql4
ensg00000265393,ac084125.4
ensg00000160959,lrrc14
ensg00000254402,lrrc24
ensg00000213563,c8orf82
ensg00000147799,arhgap39
ensg00000255456,ac084125.3
ensg00000254533,af186192.1
ensg00000263612,af186192.3
ensg00000198169,znf251
ensg00000196378,znf34
ensg00000161016,rpl8
ensg00000197363,znf517
ensg00000147789,znf7
ensg00000170619,commd5
ensg00000286681,af235103.3
ensg00000196150,znf250
ensg00000170631,znf16
ensg00000255164,af235103.1
ensg00000255559,znf252p-as1
ensg00000182307,c8orf33
ensg00000181404,washc1
ensg00000227518,al928970.1
ensg00000218839,fam138c
ensg00000277631,pgm5p3-as1
ensg00000227917,al449043.1
ensg00000231808,linc01388
ensg00000170122,foxd4
ensg00000172785,cbwd1
ensg00000287480,al158832.2
ensg00000183784,dock8-as1
ensg00000107099,dock8
ensg00000235880,al158832.1
ensg00000227155,al161725.1
ensg00000107104,kank1
ensg00000228115,al161725.2
ensg00000226403,al392089.1
ensg00000227914,al136979.1
ensg00000137090,dmrt1
ensg00000064218,dmrt3
ensg00000286684,al358976.2
ensg00000281769,linc01230
ensg00000173253,dmrt2
ensg00000287465,al358053.1
ensg00000080503,smarca2
ensg00000236199,al359076.1
ensg00000236404,vldlr-as1
ensg00000231052,al353614.1
ensg00000147852,vldlr
ensg00000286670,al450467.1
ensg00000168263,kcnv2
ensg00000080608,pum3
ensg00000236511,linc01231
ensg00000080298,rfx3
ensg00000232104,rfx3-as1
ensg00000237359,al354977.2
ensg00000226669,al354977.1
ensg00000107249,glis3
ensg00000236724,al137071.1
ensg00000237009,glis3-as1
ensg00000230001,al359095.1
ensg00000228322,al162419.1
ensg00000106688,slc1a1
ensg00000106686,spata6l
ensg00000205808,plpp6
ensg00000273061,cdc37l1-dt
ensg00000106993,cdc37l1
ensg00000147853,ak3
ensg00000287759,al353151.2
ensg00000120158,rcl1
ensg00000228165,al158147.1
ensg00000096968,jak2
ensg00000254017,ighep2
ensg00000120210,insl6
ensg00000120211,insl4
ensg00000107014,rln2
ensg00000107018,rln1
ensg00000272866,al135786.2
ensg00000107020,plgrkt
ensg00000120217,cd274
ensg00000286162,al162253.2
ensg00000197646,pdcd1lg2
ensg00000231509,al162253.1
ensg00000107036,ric1
ensg00000225408,al136980.1
ensg00000099219,ermp1
ensg00000183354,kiaa2026
ensg00000120215,mlana
ensg00000137040,ranbp6
ensg00000228739,al162384.1
ensg00000137033,il33
ensg00000170777,tpd52l3
ensg00000147854,uhrf2
ensg00000233367,al133480.1
ensg00000178445,gldc
ensg00000236924,al162411.1
ensg00000229611,linc02851
ensg00000225489,al354707.1
ensg00000107077,kdm4c
ensg00000224972,al513412.1
ensg00000285688,al161443.1
ensg00000288042,al157703.1
ensg00000273056,al354694.1
ensg00000137038,dmac1
ensg00000231902,al135923.2
ensg00000226376,al135923.1
ensg00000153707,ptprd
ensg00000235389,al583805.2
ensg00000225706,ptprd-as1
ensg00000234021,al596451.1
ensg00000230920,al513422.1
ensg00000226717,ptprd-as2
ensg00000232035,al135790.1
ensg00000270372,al162413.1
ensg00000230365,al451129.1
ensg00000286474,al355672.1
ensg00000285784,al353595.1
ensg00000224935,al589678.1
ensg00000107165,tyrp1
ensg00000235448,lurap1l-as1
ensg00000153714,lurap1l
ensg00000285637,al161449.2
ensg00000107186,mpdz
ensg00000234740,al162386.2
ensg00000226197,al583785.1
ensg00000270547,linc01235
ensg00000205636,linc00583
ensg00000235533,al360089.1
ensg00000147862,nfib
ensg00000225472,al136366.1
ensg00000287708,al137017.1
ensg00000273399,al159169.3
ensg00000272871,al159169.2
ensg00000175893,zdhhc21
ensg00000147869,cer1
ensg00000164946,frem1
ensg00000286500,al512643.2
ensg00000283647,al512643.1
ensg00000155158,ttc39b
ensg00000164975,snapc3
ensg00000164985,psip1
ensg00000164989,ccdc171
ensg00000205549,c9orf92
ensg00000173068,bnc2
ensg00000231756,al449983.1
ensg00000230694,al450003.1
ensg00000234779,bnc2-as1
ensg00000237153,al162725.2
ensg00000285169,al358117.1
ensg00000044459,cntln
ensg00000107295,sh3gl2
ensg00000178031,adamtsl1
ensg00000227167,al442638.1
ensg00000155875,saxo1
ensg00000155876,rraga
ensg00000147874,haus6
ensg00000147872,plin2
ensg00000137145,dennd4c
ensg00000232978,al161909.2
ensg00000272842,al391834.1
ensg00000273226,al391834.2
ensg00000137154,rps6
ensg00000285911,al391834.3
ensg00000177076,acer2
ensg00000260912,al158206.1
ensg00000155886,slc24a2
ensg00000286685,al158077.2
ensg00000261402,al591222.1
ensg00000171843,mllt3
ensg00000188352,focad
ensg00000227071,focad-as1
ensg00000188921,hacd4
ensg00000171855,ifnb1
ensg00000177047,ifnw1
ensg00000137080,ifna21
ensg00000236637,ifna4
ensg00000214042,ifna7
ensg00000186803,ifna10
ensg00000147885,ifna16
ensg00000234829,ifna17
ensg00000228083,ifna14
ensg00000147873,ifna5
ensg00000198642,klhl9
ensg00000120235,ifna6
ensg00000233816,ifna13
ensg00000188379,ifna2
ensg00000261696,al353732.1
ensg00000120242,ifna8
ensg00000171889,mir31hg
ensg00000197919,ifna1
ensg00000184995,ifne
ensg00000099810,mtap
ensg00000265194,al359922.2
ensg00000224854,cdkn2a-dt
ensg00000147889,cdkn2a
ensg00000240498,cdkn2b-as1
ensg00000266446,al449423.1
ensg00000147883,cdkn2b
ensg00000236921,al157937.1
ensg00000176399,dmrta1
ensg00000234840,linc01239
ensg00000284418,al391117.1
ensg00000224549,ac017067.1
ensg00000287696,al357614.1
ensg00000283982,al445623.2
ensg00000233906,al445623.1
ensg00000107105,elavl2
ensg00000287843,al161628.1
ensg00000231460,al365204.1
ensg00000237414,al365204.2
ensg00000287139,al513317.1
ensg00000205442,izumo3
ensg00000269957,al353811.1
ensg00000287318,al353730.1
ensg00000198680,tusc1
ensg00000236306,linc01241
ensg00000276759,al353753.1
ensg00000254261,al451137.2
ensg00000253400,al356133.2
ensg00000120159,caap1
ensg00000137055,plaa
ensg00000096872,ift74
ensg00000234676,ift74-as1
ensg00000184434,lrrc19
ensg00000254396,al355432.1
ensg00000120156,tek
ensg00000120160,eqtn
ensg00000120162,mob3b
ensg00000237734,al163192.1
ensg00000287355,al451123.2
ensg00000147896,ifnk
ensg00000285103,al451123.1
ensg00000147894,c9orf72
ensg00000260390,al360014.1
ensg00000260412,al353746.1
ensg00000174482,lingo2
ensg00000287551,al445526.1
ensg00000287038,al162388.2
ensg00000280683,linc01242
ensg00000260720,linc01243
ensg00000122729,aco1
ensg00000107201,ddx58
ensg00000197579,topors
ensg00000235453,smim27
ensg00000165264,ndufb6
ensg00000122728,taf1l
ensg00000223440,al589642.1
ensg00000230516,al589642.2
ensg00000188133,tmem215
ensg00000231193,al157884.2
ensg00000137074,aptx
ensg00000086061,dnaja1
ensg00000122692,smu1
ensg00000086062,b4galt1
ensg00000233554,b4galt1-as1
ensg00000122711,spink4
ensg00000107262,bag1
ensg00000086065,chmp5
ensg00000086102,nfx1
ensg00000165269,aqp7
ensg00000286322,al356218.2
ensg00000165272,aqp3
ensg00000165271,nol6
ensg00000228072,al139008.2
ensg00000230453,ankrd18b
ensg00000226562,cyp4f26p
ensg00000205274,trbv20or9-2
ensg00000183938,trbv21or9-2
ensg00000234122,trbv22or9-2
ensg00000229063,trbv23or9-2
ensg00000215206,trbv24or9-2
ensg00000240215,trbv25or9-2
ensg00000281128,ptenp1-as
ensg00000231165,trbv26or9-2
ensg00000260947,al356489.2
ensg00000287063,al356489.3
ensg00000227301,al356489.1
ensg00000287495,al356489.4
ensg00000233776,linc01251
ensg00000010438,prss3
ensg00000235481,ube2r2-as1
ensg00000223394,trbv29or9-2
ensg00000107341,ube2r2
ensg00000137073,ubap2
ensg00000228352,al354989.1
ensg00000198876,dcaf12
ensg00000165006,ubap1
ensg00000186638,kif24
ensg00000164978,nudt2
ensg00000164976,myorg
ensg00000164972,c9orf24
ensg00000164970,fam219a
ensg00000122735,dnai1
ensg00000168913,enho
ensg00000230729,al160270.1
ensg00000122756,cntfr
ensg00000237159,cntfr-as1
ensg00000164967,rpp25l
ensg00000137100,dctn3
ensg00000205143,arid3c
ensg00000147955,sigmar1
ensg00000213930,galt
ensg00000137070,il11ra
ensg00000213927,ccl27
ensg00000187186,al162231.1
ensg00000230074,al162231.2
ensg00000172724,ccl19
ensg00000137077,ccl21
ensg00000205108,fam205a
ensg00000287368,al589645.1
ensg00000187791,fam205c
ensg00000122733,phf24
ensg00000281491,dnajb5-dt
ensg00000137094,dnajb5
ensg00000286782,al355377.3
ensg00000287868,al355377.4
ensg00000174038,c9orf131
ensg00000165280,vcp
ensg00000221829,fancg
ensg00000165282,pigo
ensg00000234181,al353795.2
ensg00000165283,stoml2
ensg00000005238,fam214b
ensg00000198722,unc13b
ensg00000198853,rusc2
ensg00000287287,al133476.1
ensg00000215187,fam166b
ensg00000107140,tesk1
ensg00000137101,cd72
ensg00000231393,al357874.2
ensg00000227933,al357874.1
ensg00000137078,sit1
ensg00000269900,rmrp
ensg00000159884,ccdc107
ensg00000137135,arhgef39
ensg00000107159,ca9
ensg00000198467,tpm2
ensg00000137076,tln1
ensg00000107175,creb3
ensg00000070610,gba2
ensg00000107185,rgp1
ensg00000215183,msmp
ensg00000228843,al133410.2
ensg00000227388,al133410.1
ensg00000159899,npr2
ensg00000137098,spag8
ensg00000137133,hint2
ensg00000137103,tmem8b
ensg00000204930,fam221b
ensg00000168828,or13j1
ensg00000196196,hrct1
ensg00000235387,spaar
ensg00000287986,al135841.1
ensg00000278889,or2s2
ensg00000122707,reck
ensg00000122694,glipr2
ensg00000185972,ccin
ensg00000122705,clta
ensg00000159921,gne
ensg00000137075,rnf38
ensg00000165304,melk
ensg00000287514,al450267.2
ensg00000196092,pax5
ensg00000258885,al450267.1
ensg00000250850,al161781.2
ensg00000232920,linc01400
ensg00000260100,al512604.3
ensg00000281649,ebln3p
ensg00000233242,al512604.2
ensg00000147905,zcchc7
ensg00000224648,linc01627
ensg00000137106,grhpr
ensg00000168795,zbtb5
ensg00000137054,polr1e
ensg00000234160,al513165.1
ensg00000147912,fbxo10
ensg00000175768,tomm5
ensg00000070601,frmpd1
ensg00000165275,trmt10b
ensg00000107371,exosc3
ensg00000122741,dcaf10
ensg00000122696,slc25a51
ensg00000107338,shb
ensg00000223716,al135785.1
ensg00000137124,aldh1b1
ensg00000137142,igfbpl1
ensg00000180071,ankrd18a
ensg00000204860,fam201a
ensg00000284612,al591543.1
ensg00000283329,fam240b
ensg00000228467,al845311.1
ensg00000287838,al953883.1
ensg00000106714,cntnap3
ensg00000204849,spata31a1
ensg00000215112,fam74a1
ensg00000224038,bx005214.1
ensg00000231140,bx005214.2
ensg00000278175,glidr
ensg00000283886,bx664615.2
ensg00000228136,al773545.1
ensg00000183148,ankrd20a2
ensg00000240240,bx664727.3
ensg00000276500,bms1p14
ensg00000276266,fp325318.1
ensg00000225380,igkv1or9-2
ensg00000275390,al353626.1
ensg00000225655,bx255923.1
ensg00000276462,bx255923.2
ensg00000273514,foxd4l6
ensg00000215126,cbwd6
ensg00000275450,al845472.1
ensg00000276502,al354718.2
ensg00000276412,al591926.2
ensg00000275239,fam242f
ensg00000275297,al162731.1
ensg00000154529,cntnap3b
ensg00000185775,spata31a6
ensg00000277260,fam74a7
ensg00000275649,al445584.2
ensg00000237357,bx088651.4
ensg00000229311,bx088651.2
ensg00000233424,bx664718.1
ensg00000276581,spata31a5
ensg00000276422,al590491.2
ensg00000276040,spata31a7
ensg00000277412,bx005040.3
ensg00000275676,bx005040.1
ensg00000283378,cntnap3c
ensg00000231248,fam242d
ensg00000204814,al935212.1
ensg00000231527,fam27c
ensg00000204805,al391987.2
ensg00000170152,al391987.1
ensg00000235659,al391987.4
ensg00000223379,al391987.3
ensg00000229697,fam242e
ensg00000231212,al590399.3
ensg00000204802,al590399.1
ensg00000233651,al590399.5
ensg00000232827,linc01189
ensg00000226007,bx005266.2
ensg00000238113,linc01410
ensg00000287168,al512625.3
ensg00000229422,al512625.2
ensg00000234665,lerfs
ensg00000170161,al512625.1
ensg00000224267,al772155.1
ensg00000225411,cr786580.1
ensg00000285580,cr769776.3
ensg00000172014,ankrd20a4
ensg00000156755,igkv1or-2
ensg00000204780,igkv1or9-1
ensg00000204779,foxd4l5
ensg00000287329,fp326651.1
ensg00000147996,cbwd5
ensg00000184659,foxd4l4
ensg00000204776,igkv1or-3
ensg00000274893,al136317.2
ensg00000276203,ankrd20a3
ensg00000274349,znf658
ensg00000277350,al353770.4
ensg00000276348,al353770.3
ensg00000275969,spata31a3
ensg00000276898,bx664730.1
ensg00000274026,fam27e3
ensg00000286079,al627230.3
ensg00000275493,al627230.1
ensg00000260691,ankrd20a1
ensg00000226904,al353608.2
ensg00000196873,cbwd3
ensg00000187559,foxd4l3
ensg00000234394,al353608.3
ensg00000225337,al353608.1
ensg00000154330,pgm5
ensg00000224958,pgm5-as1
ensg00000233178,al161457.2
ensg00000229019,al161457.1
ensg00000181778,tmem252
ensg00000226337,tmem252-dt
ensg00000234506,linc01506
ensg00000107242,pip5k1b
ensg00000187866,fam122a
ensg00000236733,al354794.1
ensg00000165059,prkacg
ensg00000165060,fxn
ensg00000119139,tjp2
ensg00000278910,bancr
ensg00000135063,fam189a2
ensg00000107282,apba1
ensg00000243888,al355140.1
ensg00000229312,al353693.1
ensg00000261447,al162412.1
ensg00000188647,ptar1
ensg00000225626,c9orf135-dt
ensg00000204711,c9orf135
ensg00000204706,mamdc2-as1
ensg00000165072,mamdc2
ensg00000268364,smc5-as1
ensg00000198887,smc5
ensg00000274421,al162390.1
ensg00000119138,klf9
ensg00000083067,trpm3
ensg00000232086,al159990.2
ensg00000223966,al159990.1
ensg00000135048,cemip2
ensg00000107362,abhd17b
ensg00000155621,c9orf85
ensg00000204669,c9orf57
ensg00000286823,al583829.1
ensg00000119125,gda
ensg00000235523,al135924.2
ensg00000225434,linc01504
ensg00000107372,zfand5
ensg00000165091,tmc1
ensg00000236849,linc01474
ensg00000165092,aldh1a1
ensg00000135046,anxa1
ensg00000286840,al451127.2
ensg00000232590,al451127.1
ensg00000227809,al355674.1
ensg00000224825,rorb-as1
ensg00000198963,rorb
ensg00000286944,al137018.1
ensg00000119121,trpm6
ensg00000135045,c9orf40
ensg00000203321,carnmt1-as1
ensg00000156017,carnmt1
ensg00000229587,al158825.2
ensg00000106733,nmrk1
ensg00000134996,ostf1
ensg00000236376,al353780.1
ensg00000099139,pcsk5
ensg00000135002,rfk
ensg00000187210,gcnt1
ensg00000106772,prune2
ensg00000225937,pca3
