gene_id,gene_name
ensg00000252255,rnu2-35p
ensg00000134940,acrv1
ensg00000255855,kdm4f
ensg00000284873,oosp1
ensg00000214788,""
ensg00000285010,oosp4a
ensg00000255393,oosp4b
ensg00000149507,oosp2
ensg00000149516,ms4a3
ensg00000255331,""
ensg00000066336,spi1
ensg00000254579,""
ensg00000293027,""
ensg00000255282,wtapp1
ensg00000187686,krt18p59
ensg00000179038,""
ensg00000293231,""
ensg00000255562,unc93b6
ensg00000256282,mtch1p2
ensg00000288393,znf75cp
ensg00000236264,rpl26p30
ensg00000255200,pgam1p8
ensg00000293278,""
ensg00000289718,xndc1cp
ensg00000256167,atf4p4
ensg00000256779,srsf8bp
ensg00000251557,""
ensg00000241170,rpl31p46
ensg00000293324,""
ensg00000243742,rplp0p2
ensg00000227160,them7p
ensg00000231548,or55b1p
ensg00000293433,""
ensg00000172900,acte1p
ensg00000255093,""
ensg00000197847,slc22a20p
ensg00000231793,doc2gp
ensg00000289568,cox8bp
ensg00000181995,linc00301
ensg00000205044,""
ensg00000293527,""
ensg00000293238,""
ensg00000293435,acte1p
ensg00000293462,""
ensg00000151376,me3
ensg00000293548,""
ensg00000150768,dlat
ensg00000166741,nnmt
ensg00000293546,alg1l9p
ensg00000197887,or1s2
ensg00000280204,or1s1
ensg00000293540,""
ensg00000226288,or52i2
ensg00000181927,or4p4
ensg00000171561,or2at4
ensg00000053918,kcnq1
ensg00000269821,kcnq1ot1
ensg00000288534,""
ensg00000149311,atm
ensg00000167985,sdhaf2
ensg00000240823,rn7sl23p
ensg00000266006,mir4488
ensg00000204370,sdhd
ensg00000129167,tph1
ensg00000118094,treh
ensg00000207462,rnu6-376p
ensg00000110367,ddx6
ensg00000149100,eif3m
ensg00000270903,hnrnpa3p9
ensg00000137648,tmprss4
ensg00000185187,sigirr
ensg00000184363,pkp3
ensg00000284922,lrtomt
ensg00000184154,lrrc51
ensg00000263885,mir3920
ensg00000293058,""
ensg00000254506,kiaa1191p2
ensg00000254534,pls1p1
ensg00000137642,sorl1
ensg00000255741,""
ensg00000261276,""
ensg00000132740,ighmbp2
ensg00000264997,snord39
ensg00000185742,c11orf87
ensg00000254890,""
ensg00000254482,""
ensg00000137710,rdx
ensg00000254798,tfamp2
ensg00000224776,rpsap50
ensg00000270423,""
ensg00000255210,""
ensg00000149289,zc3h12c
ensg00000197601,far1
ensg00000255301,""
ensg00000213593,tmx2
ensg00000290827,""
ensg00000279051,or6q1
ensg00000254461,""
ensg00000254855,klc2-as1
ensg00000254762,klc2-as2
ensg00000254452,""
ensg00000174851,yif1a
ensg00000285545,""
ensg00000260196,""
ensg00000006071,abcc8
ensg00000198730,ctr9
ensg00000173113,trmt112
ensg00000254902,ano1-as1
ensg00000131626,ppfia1
ensg00000254604,""
ensg00000255539,""
ensg00000254495,""
ensg00000254944,atp5pbp5
ensg00000188909,bsx
ensg00000213184,sae1p1
ensg00000243669,rpl34p23
ensg00000244641,rps26p43
ensg00000233541,rpl31p47
ensg00000109971,hspa8
ensg00000200879,snord14e
ensg00000207118,snord14d
ensg00000202252,snord14c
ensg00000166250,clmp
ensg00000255342,""
ensg00000254710,""
ensg00000200496,u8
ensg00000254407,phb1p17
ensg00000255091,""
ensg00000255041,""
ensg00000255519,""
ensg00000256813,ccdc86-as1
ensg00000110104,ccdc86
ensg00000183134,ptgdr2
ensg00000149506,zp1
ensg00000110107,prpf19
ensg00000110108,tmem109
ensg00000109881,ccdc34
ensg00000205213,lgr4
ensg00000254862,lgr4-as1
ensg00000242527,""
ensg00000148943,lin7c
ensg00000245573,bdnf-as
ensg00000278483,mir8087
ensg00000212289,rna5sp339
ensg00000240036,""
ensg00000176697,bdnf
ensg00000255496,""
ensg00000177447,cbx3p1
ensg00000224411,hsp90aa2p
ensg00000255094,""
ensg00000121621,kif18a
ensg00000207874,mir610
ensg00000271332,atp5mgp8
ensg00000256824,""
ensg00000256341,""
ensg00000126500,flrt1
ensg00000256281,""
ensg00000257087,""
ensg00000255903,rpl12p46
ensg00000239153,""
ensg00000260254,""
ensg00000279818,""
ensg00000255893,""
ensg00000166575,tmem135
ensg00000270510,""
ensg00000254582,psma2p1
ensg00000255391,""
ensg00000279701,""
ensg00000288538,""
ensg00000293272,""
ensg00000254649,""
ensg00000255363,linc02757
ensg00000236304,""
ensg00000254688,""
ensg00000203258,""
ensg00000251381,linc00958
ensg00000254670,rassf10-dt
ensg00000165973,nell1
ensg00000201059,rna5sp336
ensg00000254816,""
ensg00000225477,""
ensg00000252816,rna5sp337
ensg00000184384,maml2
ensg00000183340,jrkl
ensg00000255376,aktipp3
ensg00000255205,med28p5
ensg00000270753,""
ensg00000255039,linc02553
ensg00000199315,rna5sp347
ensg00000254631,""
ensg00000254837,lipt2-as1
ensg00000255089,""
ensg00000269915,""
ensg00000254592,""
ensg00000293282,xndc1cp
ensg00000250699,""
ensg00000253072,""
ensg00000286960,""
ensg00000284094,mir6073
ensg00000255478,""
ensg00000285094,linc01488
ensg00000271022,""
ensg00000278768,bace1-as
ensg00000255158,""
ensg00000177600,rplp2
ensg00000250397,""
ensg00000204397,card16
ensg00000167286,cd3d
ensg00000173898,sptbn2
ensg00000133321,plaat4
ensg00000255467,""
ensg00000285696,""
ensg00000075239,acat1
ensg00000255074,""
ensg00000129083,copb1
ensg00000251991,rnu7-49p
ensg00000256206,""
ensg00000129084,psma1
ensg00000255040,morf4l1p3
ensg00000110077,ms4a6a
ensg00000255106,rpl7ap79
ensg00000085117,cd82
ensg00000254693,cd82-as1
ensg00000255092,""
ensg00000244267,rpl34p22
ensg00000275725,""
ensg00000293685,""
ensg00000181649,phlda2
ensg00000183562,""
ensg00000167244,igf2
ensg00000284779,""
ensg00000238184,cd81-as1
ensg00000255480,""
ensg00000152219,arl14ep
ensg00000256034,""
ensg00000255847,""
ensg00000175567,ucp2
ensg00000167995,best1
ensg00000167996,fth1
ensg00000279491,""
ensg00000244176,""
ensg00000254424,""
ensg00000149503,incenp
ensg00000236607,eef1dp8
ensg00000168515,scgb1d1
ensg00000124939,scgb2a1
ensg00000254404,""
ensg00000124935,scgb1d2
ensg00000110484,scgb2a2
ensg00000197745,scgb1d4
ensg00000255213,npm1p35
ensg00000255118,""
ensg00000251143,""
ensg00000256403,""
ensg00000293694,""
ensg00000254933,""
ensg00000198382,uvrag
ensg00000255255,ppp1r1ap1
ensg00000255081,""
ensg00000223013,rna5sp344
ensg00000254915,""
ensg00000255421,""
ensg00000278929,""
ensg00000223015,rnu6-1135p
ensg00000283412,u6
ensg00000254650,mtcybp41
ensg00000255022,""
ensg00000279793,""
ensg00000280307,""
ensg00000254794,""
ensg00000177054,zdhhc13
ensg00000129170,csrp3
ensg00000129173,e2f8
ensg00000254544,pcnap4
ensg00000255270,nav2-it1
ensg00000200687,rna5sp335
ensg00000109854,htatip2
ensg00000185238,prmt3
ensg00000255291,hmgb1p40
ensg00000286382,""
ensg00000165970,slc6a5
ensg00000254668,""
ensg00000254822,""
ensg00000235661,mir670hg
ensg00000283341,""
ensg00000283375,""
ensg00000293714,""
ensg00000293734,""
ensg00000255606,linc02952
ensg00000293742,""
ensg00000293743,""
ensg00000293760,""
ensg00000254951,""
ensg00000293765,""
ensg00000293783,""
ensg00000293793,""
ensg00000293817,""
ensg00000287898,""
ensg00000285693,""
ensg00000289997,""
ensg00000293873,""
ensg00000254815,lmntd2-as1
ensg00000254409,""
ensg00000255435,ttc36-as1
ensg00000244926,alkbh3-as1
ensg00000229719,mir194-2hg
ensg00000293936,""
ensg00000293953,""
ensg00000293962,""
ensg00000293970,""
ensg00000293987,""
ensg00000294003,""
ensg00000294035,""
ensg00000246250,""
ensg00000294061,""
ensg00000294068,""
ensg00000294082,""
ensg00000294088,""
ensg00000283217,""
ensg00000246174,kctd21-as1
ensg00000254560,bbox1-as1
ensg00000294117,""
ensg00000294168,""
ensg00000175728,linc02873
ensg00000294212,""
ensg00000294228,""
ensg00000294232,""
ensg00000294248,""
ensg00000294254,""
ensg00000294256,""
ensg00000289074,""
ensg00000285751,""
ensg00000294396,""
ensg00000294397,""
ensg00000287984,""
ensg00000294415,""
ensg00000254480,linc02749
ensg00000294434,""
ensg00000294459,""
ensg00000255187,linc02748
ensg00000294594,""
ensg00000255362,linc02761
ensg00000176984,""
ensg00000294648,""
ensg00000255502,linc02713
ensg00000256196,""
ensg00000255400,linc02989
ensg00000256944,tmem109-dt
ensg00000294725,""
ensg00000294773,""
ensg00000291143,""
ensg00000260233,znrd2-dt
ensg00000294794,""
ensg00000294796,""
ensg00000294808,""
ensg00000294816,""
ensg00000294837,""
ensg00000285835,""
ensg00000294854,""
ensg00000294857,""
ensg00000286028,mir34bhg
ensg00000288018,""
ensg00000255102,""
ensg00000255146,""
ensg00000254532,arl14ep-dt
ensg00000254607,""
ensg00000255516,""
ensg00000294945,""
ensg00000255183,linc02711
ensg00000294993,""
ensg00000295041,""
ensg00000246308,""
ensg00000295045,""
ensg00000295054,""
ensg00000254946,linc02751
ensg00000254645,""
ensg00000254789,""
ensg00000295105,""
ensg00000289232,""
ensg00000295117,""
ensg00000295126,""
ensg00000295141,""
ensg00000295181,""
ensg00000291108,septin7p11
ensg00000295219,""
ensg00000295246,""
ensg00000257086,""
ensg00000295281,""
ensg00000237937,linc02702
ensg00000295293,""
ensg00000256940,ppp1r14b-as1
ensg00000295316,""
ensg00000254823,linc02727
ensg00000295349,""
ensg00000295353,""
ensg00000295362,""
ensg00000287851,""
ensg00000295372,""
ensg00000295384,""
ensg00000295395,""
ensg00000295409,""
ensg00000254873,""
ensg00000295418,""
ensg00000255384,""
ensg00000295444,""
ensg00000295456,""
ensg00000295458,""
ensg00000295464,""
ensg00000254919,""
ensg00000285705,""
ensg00000295548,""
ensg00000295552,""
ensg00000174370,kcnj5-as1
ensg00000295566,""
ensg00000246273,sbf2-as1
ensg00000287548,""
ensg00000295694,""
ensg00000295708,""
ensg00000295813,""
ensg00000295816,""
ensg00000257058,""
ensg00000255411,linc02548
ensg00000250519,""
ensg00000295845,""
ensg00000295858,""
ensg00000293645,""
ensg00000226416,mrpl23-as1
ensg00000289883,enemal
ensg00000295883,""
ensg00000232987,linc01219
ensg00000295902,""
ensg00000295905,""
ensg00000295928,""
ensg00000295952,""
ensg00000295977,""
ensg00000295988,""
ensg00000237654,""
ensg00000296018,""
ensg00000296071,""
ensg00000255517,dpp3-dt
ensg00000247675,lrp4-as1
ensg00000291186,""
ensg00000255528,""
ensg00000229414,kcnq1-as1
ensg00000296223,""
ensg00000254872,linc02688
ensg00000255477,""
ensg00000296242,""
ensg00000255462,""
ensg00000296275,""
ensg00000296302,""
ensg00000254599,""
ensg00000296347,""
ensg00000296353,""
ensg00000254675,""
ensg00000296405,""
ensg00000291249,""
ensg00000254810,""
ensg00000296461,""
ensg00000296477,""
ensg00000255317,""
ensg00000286561,""
ensg00000296527,""
ensg00000296534,""
ensg00000231487,""
ensg00000296643,""
ensg00000296653,""
ensg00000254842,linc02551
ensg00000296657,""
ensg00000256690,stx5-dt
ensg00000296707,""
ensg00000296717,""
ensg00000296731,""
ensg00000255178,linc02720
ensg00000254530,linc02755
ensg00000296773,""
ensg00000296777,""
ensg00000254526,""
ensg00000255029,""
ensg00000296812,""
ensg00000255717,snhg1
ensg00000254746,""
ensg00000296830,""
ensg00000255117,linc02546
ensg00000296835,""
ensg00000296838,""
ensg00000296843,""
ensg00000296844,""
ensg00000255227,linc03096
ensg00000296861,""
ensg00000291144,""
ensg00000254819,ano3-as1
ensg00000246820,ric3-dt
ensg00000296903,""
ensg00000296906,""
ensg00000296938,""
ensg00000296974,""
ensg00000296978,""
ensg00000296990,""
ensg00000228661,stim1-as1
ensg00000297007,""
ensg00000290962,trpc2
ensg00000254787,""
ensg00000297081,""
ensg00000297087,""
ensg00000255468,b4gat1-dt
ensg00000261645,disc1fp1
ensg00000297136,""
ensg00000297137,""
ensg00000290016,""
ensg00000254519,""
ensg00000254456,linc02699
ensg00000297260,""
ensg00000255382,linc02734
ensg00000286044,""
ensg00000297318,""
ensg00000297377,""
ensg00000297393,""
ensg00000297411,""
ensg00000297444,""
ensg00000297460,""
ensg00000289526,""
ensg00000297498,""
ensg00000273409,linc02712
ensg00000254467,""
ensg00000297534,""
ensg00000257038,arhgef17-as1
ensg00000287373,""
ensg00000254874,""
ensg00000297656,""
ensg00000290774,""
ensg00000297702,""
ensg00000224077,""
ensg00000289562,""
ensg00000257052,prpf19-dt
ensg00000289944,""
ensg00000297868,""
ensg00000297869,""
ensg00000297872,""
ensg00000297891,""
ensg00000297894,""
ensg00000288177,""
ensg00000297932,""
ensg00000297941,""
ensg00000297950,""
ensg00000297960,""
ensg00000297965,""
ensg00000297990,""
ensg00000298020,""
ensg00000289223,""
ensg00000260679,""
ensg00000256481,""
ensg00000298107,""
ensg00000298124,""
ensg00000298143,""
ensg00000298165,""
ensg00000254654,linc02685
ensg00000255250,""
ensg00000298182,""
ensg00000298189,""
ensg00000298204,""
ensg00000255959,""
ensg00000298216,""
ensg00000298226,""
ensg00000298232,""
ensg00000255299,""
ensg00000298272,""
ensg00000298282,""
ensg00000298292,""
ensg00000298300,""
ensg00000298311,""
ensg00000298317,""
ensg00000234791,""
ensg00000298341,""
ensg00000291174,faup4
ensg00000289259,""
ensg00000255167,""
ensg00000298445,""
ensg00000254508,fbxo3-dt
ensg00000251661,""
ensg00000298481,""
ensg00000298485,""
ensg00000288047,""
ensg00000298496,""
ensg00000298503,""
ensg00000254910,""
ensg00000298516,""
ensg00000298529,""
ensg00000298536,""
ensg00000298553,""
ensg00000254682,dhcr7-dt
ensg00000255475,""
ensg00000250390,""
ensg00000298661,""
ensg00000298672,""
ensg00000298679,""
ensg00000231680,linc02723
ensg00000298714,""
ensg00000255252,""
ensg00000298730,""
ensg00000298734,""
ensg00000254661,linc02682
ensg00000255375,""
ensg00000298800,""
ensg00000298804,""
ensg00000255179,""
ensg00000298860,""
ensg00000289231,""
ensg00000286992,""
ensg00000298895,""
ensg00000254733,""
ensg00000255216,""
ensg00000250073,esam-as1
ensg00000254863,linc02744
ensg00000298932,""
ensg00000298934,""
ensg00000298945,""
ensg00000290652,""
ensg00000286731,""
ensg00000254928,""
ensg00000298958,""
ensg00000215841,""
ensg00000298963,""
ensg00000254562,linc01493
ensg00000299040,""
ensg00000299059,""
ensg00000299094,""
ensg00000299150,""
ensg00000299153,""
ensg00000299191,""
ensg00000287917,""
ensg00000299209,""
ensg00000286626,""
ensg00000299277,""
ensg00000299284,""
ensg00000255258,linc02743
ensg00000299312,""
ensg00000254703,sencr
ensg00000246225,""
ensg00000299430,""
ensg00000288020,""
ensg00000299455,""
ensg00000299463,""
ensg00000246100,linc00900
ensg00000299473,""
ensg00000299475,""
ensg00000287006,""
ensg00000299482,""
ensg00000299484,""
ensg00000299485,""
ensg00000290994,""
ensg00000255484,linc02764
ensg00000299513,""
ensg00000290492,""
ensg00000299592,""
ensg00000289058,""
ensg00000288833,""
ensg00000299630,""
ensg00000299676,""
ensg00000299693,""
ensg00000235910,apoa1-as
ensg00000181908,linc02724
ensg00000299714,""
ensg00000299723,""
ensg00000299729,""
ensg00000293289,""
ensg00000299737,""
ensg00000299753,""
ensg00000299779,""
ensg00000299828,""
ensg00000256422,linc02552
ensg00000299851,""
ensg00000299860,""
ensg00000299973,""
ensg00000299978,""
ensg00000283415,""
ensg00000255929,piwil4-as1
ensg00000300017,""
ensg00000290061,""
ensg00000255666,linc02700
ensg00000300041,""
ensg00000300048,""
ensg00000300056,""
ensg00000300057,""
ensg00000300058,""
ensg00000268403,""
ensg00000255337,tmem123-dt
ensg00000256972,""
ensg00000286369,""
ensg00000300211,""
ensg00000300237,""
ensg00000293312,hnrnpkp3
ensg00000300258,""
ensg00000300269,""
ensg00000300279,""
ensg00000293621,uvrag-dt
ensg00000247867,dgat2-dt
ensg00000300332,""
ensg00000300339,""
ensg00000255348,""
ensg00000300421,""
ensg00000300427,""
ensg00000300441,""
ensg00000300446,""
ensg00000300465,""
ensg00000293587,""
ensg00000300488,""
ensg00000254510,""
ensg00000300527,""
ensg00000300531,""
ensg00000300602,""
ensg00000300648,""
ensg00000300679,""
ensg00000254528,fxyd6-as1
ensg00000300748,""
ensg00000285909,""
ensg00000300764,""
ensg00000300784,""
ensg00000300785,""
ensg00000300809,""
ensg00000300825,""
ensg00000261257,""
ensg00000300856,""
ensg00000300871,""
ensg00000300886,""
ensg00000300914,""
ensg00000224795,ntm-as1
ensg00000300991,""
ensg00000255108,""
ensg00000255422,""
ensg00000301036,""
ensg00000301050,""
ensg00000301066,""
ensg00000301088,""
ensg00000301146,""
ensg00000301154,""
ensg00000254966,igsf22-as1
ensg00000255545,b3gat1-dt
ensg00000301258,""
ensg00000301265,""
ensg00000254417,linc02584
ensg00000301294,""
ensg00000301310,""
ensg00000301312,""
ensg00000175773,zbtb44-dt
ensg00000301321,""
ensg00000254605,""
ensg00000287251,""
ensg00000301332,""
ensg00000301346,""
ensg00000301353,""
ensg00000301370,""
ensg00000301376,""
ensg00000301392,""
ensg00000293352,rplp0p2
ensg00000254827,slc22a18as
ensg00000301530,""
ensg00000301550,""
ensg00000301552,""
ensg00000254921,""
ensg00000255284,gatd1-dt
ensg00000255193,linc02726
ensg00000254861,""
ensg00000301603,""
ensg00000301609,""
ensg00000254497,""
ensg00000285735,linc02717
ensg00000301659,""
ensg00000301719,""
ensg00000255267,linc02687
ensg00000301727,""
ensg00000301744,""
ensg00000286418,""
ensg00000293378,""
ensg00000301769,""
ensg00000255219,""
ensg00000247137,ankrd42-dt
ensg00000301814,""
ensg00000301851,""
ensg00000301870,""
ensg00000257002,""
ensg00000254664,""
ensg00000256916,mmp20-as1
ensg00000301905,""
ensg00000301919,""
ensg00000253973,nrip3-dt
ensg00000301936,""
ensg00000301952,""
ensg00000251562,malat1
ensg00000254860,tmem9b-as1
ensg00000301979,""
ensg00000301990,""
ensg00000270117,""
ensg00000285561,""
ensg00000301999,""
ensg00000302002,""
ensg00000272575,linc02098
ensg00000289740,talam1
ensg00000273415,linc02725
ensg00000302033,""
ensg00000271584,linc02550
ensg00000287028,""
ensg00000289553,""
ensg00000281655,""
ensg00000302068,""
ensg00000302103,""
ensg00000302145,""
ensg00000255197,slc39a13-as1
ensg00000302185,""
ensg00000302190,""
ensg00000255680,""
ensg00000302197,""
ensg00000255139,""
ensg00000302212,""
ensg00000302214,""
ensg00000255007,linc02489
ensg00000302226,""
ensg00000302229,""
ensg00000302236,""
ensg00000287264,""
ensg00000302244,""
ensg00000302254,""
ensg00000255008,linc02739
ensg00000302291,""
ensg00000302300,""
ensg00000289116,""
ensg00000302360,""
ensg00000302370,""
ensg00000130600,h19
ensg00000255027,""
ensg00000302464,""
ensg00000302476,""
ensg00000302493,""
ensg00000270403,""
ensg00000257067,linc02703
ensg00000302524,""
ensg00000290080,""
ensg00000302547,""
ensg00000302561,""
ensg00000302573,""
ensg00000249867,linc02742
ensg00000302599,""
ensg00000302619,""
ensg00000302639,""
ensg00000256568,""
ensg00000289625,iur1
ensg00000302681,""
ensg00000287068,""
ensg00000302703,""
ensg00000255308,csrp3-as1
ensg00000302758,""
ensg00000302767,""
ensg00000302780,""
ensg00000302804,""
ensg00000302822,""
ensg00000302828,""
ensg00000302850,""
ensg00000290026,""
ensg00000302875,""
ensg00000302894,""
ensg00000255233,""
ensg00000287935,""
ensg00000289230,""
ensg00000286463,""
ensg00000302957,""
ensg00000302979,""
ensg00000302987,""
ensg00000302999,""
ensg00000303001,""
ensg00000303003,""
ensg00000255026,""
ensg00000255320,""
ensg00000255135,emsy-dt
ensg00000281386,""
ensg00000254453,nav2-as2
ensg00000303095,""
ensg00000303103,""
ensg00000254580,linc02719
ensg00000254516,linc02760
ensg00000246889,cttn-dt
ensg00000233930,krtap5-as1
ensg00000303226,""
ensg00000255355,patl1-dt
ensg00000303243,""
ensg00000285825,ccdc15-dt
ensg00000255079,linc02704
ensg00000290742,slc25a51p4
ensg00000303303,""
ensg00000303304,""
ensg00000230834,""
ensg00000287484,""
ensg00000303334,""
ensg00000303405,""
ensg00000303428,""
ensg00000286959,""
ensg00000303449,""
ensg00000303455,""
ensg00000255843,""
ensg00000255440,""
ensg00000303509,""
ensg00000303527,""
ensg00000303530,""
ensg00000303541,""
ensg00000303595,""
ensg00000303624,""
ensg00000303627,""
ensg00000254438,linc02683
ensg00000303649,""
ensg00000303683,""
ensg00000303720,""
ensg00000303744,""
ensg00000303745,""
ensg00000288013,""
ensg00000255980,linc02953
ensg00000303755,""
ensg00000303760,""
ensg00000303779,""
ensg00000226627,shank2-as1
ensg00000255332,linc02756
ensg00000303793,""
ensg00000303794,""
ensg00000238117,""
ensg00000303826,""
ensg00000246523,fzd4-dt
ensg00000303854,""
ensg00000287412,""
ensg00000303873,""
ensg00000254447,""
ensg00000289150,""
ensg00000303894,""
ensg00000303918,""
ensg00000291173,casp4lp
ensg00000303937,""
ensg00000289383,""
ensg00000245552,lncrna-iur
ensg00000290797,""
ensg00000303993,""
ensg00000303994,""
ensg00000304005,""
ensg00000304015,""
ensg00000304030,""
ensg00000304051,""
ensg00000304053,""
ensg00000304059,""
ensg00000255175,linc02759
ensg00000285985,linc02689
ensg00000280832,gsec
ensg00000255062,tirap-as1
ensg00000304248,""
ensg00000304250,""
ensg00000304252,""
ensg00000304287,""
ensg00000304290,""
ensg00000304335,""
ensg00000255236,chka-dt
ensg00000304347,""
ensg00000255133,linc02721
ensg00000304404,""
ensg00000289518,""
ensg00000255774,linc02747
ensg00000177112,irag1-as1
ensg00000287426,""
ensg00000304501,""
ensg00000304507,""
ensg00000251364,syt9-as1
ensg00000304602,""
ensg00000254988,""
ensg00000290401,grm5p1
ensg00000304624,""
ensg00000304646,""
ensg00000289908,""
ensg00000255100,tsku-as1
ensg00000255159,dennd2b-as1
ensg00000304737,""
ensg00000304743,""
ensg00000304748,""
ensg00000304754,""
ensg00000304830,""
ensg00000304832,""
ensg00000304840,""
ensg00000304841,""
ensg00000304856,""
ensg00000254573,""
ensg00000304880,""
ensg00000304902,""
ensg00000304945,""
ensg00000289976,""
ensg00000305012,""
ensg00000305040,""
ensg00000254878,""
ensg00000255395,""
ensg00000305052,""
ensg00000305064,""
ensg00000305065,""
ensg00000305085,""
ensg00000305090,""
ensg00000305094,""
ensg00000305106,""
ensg00000254721,""
ensg00000305140,""
ensg00000293242,""
ensg00000236935,""
ensg00000305207,""
ensg00000305209,""
ensg00000256116,""
ensg00000255136,tpbgl-as1
ensg00000251226,linc02714
ensg00000255031,""
ensg00000305344,""
ensg00000305360,""
ensg00000255406,linc02730
ensg00000286816,""
ensg00000204241,linc02731
ensg00000305423,""
ensg00000305442,""
ensg00000305456,""
ensg00000305470,""
ensg00000255418,linc02718
ensg00000305476,""
ensg00000289399,""
ensg00000305515,""
ensg00000255226,linc02690
ensg00000205106,linc02716
ensg00000255410,""
ensg00000305576,""
ensg00000285644,""
ensg00000305647,""
ensg00000305648,""
ensg00000305657,""
ensg00000305660,""
ensg00000255234,ccdc90b-as1
ensg00000255269,linc02710
ensg00000256195,""
ensg00000305680,""
ensg00000254639,""
ensg00000305694,""
ensg00000289990,""
ensg00000254987,pdgfddn
ensg00000305764,""
ensg00000255323,linc01495
ensg00000305779,""
ensg00000305788,""
ensg00000305794,""
ensg00000305797,""
ensg00000290057,""
ensg00000254991,""
ensg00000305810,""
ensg00000255357,""
ensg00000245532,neat1
ensg00000305830,""
ensg00000267811,""
ensg00000305844,""
ensg00000305853,""
ensg00000305854,""
ensg00000286023,""
ensg00000286756,""
ensg00000290402,""
ensg00000279243,linc02736
ensg00000287545,""
ensg00000305922,""
ensg00000305923,""
ensg00000254854,nectin1-dt
ensg00000236267,lnc-rhl1
ensg00000305975,""
ensg00000305982,""
ensg00000269038,sf1-dt
ensg00000256315,cadm1-as1
ensg00000306048,""
ensg00000254566,""
ensg00000306088,""
ensg00000254602,mir130ahg
ensg00000306110,""
ensg00000286521,""
ensg00000236437,linc02151
ensg00000306141,""
ensg00000306159,""
ensg00000289339,""
ensg00000306177,""
ensg00000306189,""
ensg00000306191,""
ensg00000306194,""
ensg00000255388,linc02741
ensg00000306211,""
ensg00000306215,""
ensg00000306221,""
ensg00000306231,""
ensg00000306239,""
ensg00000227467,linc01537
ensg00000246790,sorl1-as1
ensg00000285842,""
ensg00000245832,mir4300hg
ensg00000289391,""
ensg00000306280,""
ensg00000306283,""
ensg00000290957,""
ensg00000306299,""
ensg00000306318,""
ensg00000290503,folh1b
ensg00000254594,linc02686
ensg00000293047,wtapp1
ensg00000306379,""
ensg00000306387,""
ensg00000306393,""
ensg00000306400,""
ensg00000255931,""
ensg00000306414,""
ensg00000288070,""
ensg00000306437,""
ensg00000255512,linc02684
ensg00000287245,""
ensg00000306553,""
ensg00000306604,""
ensg00000306629,""
ensg00000306642,""
ensg00000288907,""
ensg00000306669,""
ensg00000306676,""
ensg00000236301,mrgprg-as1
ensg00000285533,rela-dt
ensg00000306700,""
ensg00000306716,""
ensg00000306723,""
ensg00000306735,""
ensg00000254756,""
ensg00000289560,""
ensg00000306764,""
ensg00000254458,""
ensg00000290075,""
ensg00000293475,""
ensg00000250230,""
ensg00000306842,""
ensg00000306851,""
ensg00000306865,""
ensg00000306884,""
ensg00000306922,""
ensg00000306942,""
ensg00000306943,""
ensg00000306946,""
ensg00000306949,""
ensg00000261070,""
ensg00000306960,""
ensg00000306961,""
ensg00000306966,""
ensg00000306973,""
ensg00000306975,""
ensg00000255367,""
ensg00000306978,""
ensg00000306997,""
ensg00000290960,""
ensg00000307019,""
ensg00000307024,""
ensg00000254990,""
ensg00000307036,""
ensg00000307046,""
ensg00000307057,""
ensg00000307098,""
ensg00000256633,pde2a-as2
ensg00000307133,""
ensg00000255171,linc01499
ensg00000307144,""
ensg00000307159,""
ensg00000307198,""
ensg00000204971,""
ensg00000307258,""
ensg00000307272,""
ensg00000307273,""
ensg00000307290,""
ensg00000205866,fam99a
ensg00000307347,""
ensg00000307348,""
ensg00000307349,""
ensg00000255126,""
ensg00000307368,""
ensg00000255260,""
ensg00000307386,""
ensg00000307387,""
ensg00000307401,""
ensg00000307402,""
ensg00000287912,""
ensg00000307422,""
ensg00000307436,""
ensg00000307451,""
ensg00000307456,""
ensg00000228061,""
ensg00000307501,""
ensg00000307507,""
ensg00000254938,""
ensg00000307544,""
ensg00000307554,""
ensg00000289398,""
ensg00000307582,""
ensg00000289093,""
ensg00000307600,""
ensg00000307601,""
ensg00000247095,mir210hg
ensg00000307618,""
ensg00000245571,fam111a-dt
ensg00000289936,""
ensg00000307632,""
ensg00000285980,""
ensg00000307649,""
ensg00000307650,""
ensg00000307659,""
ensg00000289124,""
ensg00000307667,""
ensg00000307677,""
ensg00000307686,""
ensg00000255306,gltc1
ensg00000254943,""
ensg00000307763,""
ensg00000307802,""
ensg00000255038,""
ensg00000307980,""
ensg00000307987,""
ensg00000308001,""
ensg00000255451,""
ensg00000256717,linc02698
ensg00000308049,""
ensg00000255326,""
ensg00000254662,""
ensg00000308066,""
ensg00000308076,""
ensg00000308118,""
ensg00000255087,""
ensg00000255447,""
ensg00000308195,""
ensg00000308213,""
ensg00000308221,""
ensg00000308225,""
ensg00000308241,""
ensg00000308259,""
ensg00000308330,""
ensg00000308338,""
ensg00000282556,""
ensg00000308350,""
ensg00000124915,myrf-as1
ensg00000254443,""
ensg00000308376,""
ensg00000308394,""
ensg00000308432,""
ensg00000308440,""
ensg00000308452,""
ensg00000308458,""
ensg00000308482,""
ensg00000308500,""
ensg00000308510,""
ensg00000231698,""
ensg00000245008,""
ensg00000308547,""
ensg00000256684,linc02737
ensg00000308552,""
ensg00000255679,jrkl-as1
ensg00000308574,""
ensg00000308576,""
ensg00000245498,msantd2-as1
ensg00000293500,""
